Name,Lat,Longt,Cluster,AirTemp,RelativeHumidity,WindSpeed
KBFO3_2005_8_29.n3,43.9011,-117.9869,3,0.7383720930232558,0.14,0.1
KBFW_2005_8_29.n3,47.20000000000001,-91.40000000000002,0,0.641860465116279,0.45333333333333337,0.016666666666666666
KBGD_2005_8_29.n3,35.695,-101.395,0,0.7261627906976744,0.35,0.03
KBGE_2005_8_29.n3,30.966670000000004,-84.63333,2,0.6976744186046512,0.9266666666666667,0.05666666666666667
KBGM_2005_8_29.n3,42.20778,-75.98139,1,0.6622093023255814,0.69,0.07
KBGR_2005_8_29.n3,44.79722,-68.81861,2,0.6343023255813953,0.84,0.12
KBHB_2005_8_29.n3,44.45000000000001,-68.36667,2,0.6313953488372094,0.7633333333333333,0.08
KBHK_2005_8_29.n3,46.34778,-104.2575,3,0.7093023255813954,0.2,0.07
KBHM_2005_8_29.n3,33.56556,-86.745,1,0.7209302325581395,0.7,0.06
KBID_2005_8_29.n3,41.16667,-71.56667,1,0.6627906976744186,0.7233333333333333,0.09666666666666666
KBIE_2005_8_29.n3,40.3,-96.75,0,0.6627906976744186,0.52,0.09
KBIH_2005_8_29.n3,37.37111,-118.35806,3,0.7848837209302325,0.1,0.0
KBIJ_2005_8_29.n3,31.39694,-84.895,2,0.6976744186046512,0.9066666666666667,0.0
KBIL_2005_8_29.n3,45.80694,-108.54222,3,0.738953488372093,0.15,0.05
KBIS_2005_8_29.n3,46.7825,-100.75722,3,0.7145348837209302,0.29,0.07
KBIV_2005_8_29.n3,42.74611,-86.09667,0,0.6738372093023256,0.48,0.08
KBIX_2005_8_29.n3,30.41667,-88.91667,2,0.6906976744186046,0.94,0.16
KBJC_2005_8_29.n3,39.91667,-105.11667,3,0.7011627906976744,0.21,0.05
KBJI_2005_8_29.n3,47.5,-94.93333,1,0.6244186046511627,0.5733333333333334,0.12
KBJJ_2005_8_29.n3,40.87306,-81.88667,0,0.6982558139534883,0.51,0.0
KBJN_2005_8_29.n3,37.61722,-116.26417,3,0.7209302325581395,0.13,0.1
KBKB_2005_8_29.n3,31.0,-93.61667,1,0.7505813953488372,0.59,0.06
KBKE_2005_8_29.n3,44.83722,-117.80917,3,0.7261627906976744,0.13,0.12
KBKF_2005_8_29.n3,39.71,-104.75806,3,0.6906976744186046,0.17,0.07
KBKL_2005_8_29.n3,41.52556,-81.66889,0,0.7145348837209302,0.37,0.09
KBKS_2005_8_29.n3,27.20667,-98.12111,0,0.7953488372093024,0.4,0.10333333333333333
KBKV_2005_8_29.n3,28.47361,-82.45444,2,0.6600290697674419,0.9275,0.0875
KBKW_2005_8_29.n3,37.795,-81.12472,1,0.6802325581395349,0.65,0.06
KBKX_2005_8_29.n3,44.29999999999999,-96.81667,0,0.6802325581395349,0.5,0.05666666666666667
KBLF_2005_8_29.n3,37.29583,-81.20778,1,0.6802325581395349,0.64,0.0
KBLH_2005_8_29.n3,33.61917,-114.71694,3,0.8552325581395348,0.14,0.06
KBLI_2005_8_29.n3,48.79944,-122.53917,2,0.5734496124031008,0.95,0.04666666666666667
KBLM_2005_8_29.n3,40.18333,-74.13333,2,0.6697674418604651,0.9233333333333333,0.05666666666666667
KBLU_2005_8_29.n3,39.27611,-120.70806,0,0.6569767441860465,0.35,0.06
KBLV_2005_8_29.n3,38.55,-89.85,0,0.7220930232558139,0.55,0.02
KBMC_2005_8_29.n3,41.51,-112.05,3,0.7639534883720931,0.11,0.0
KBMG_2005_8_29.n3,39.14306,-86.61667,1,0.7261627906976744,0.63,0.06
KBMI_2005_8_29.n3,40.47694,-88.91583,0,0.7087209302325582,0.51,0.0
KBML_2005_8_29.n3,44.57611,-71.17861,1,0.627906976744186,0.76,0.0
KBMQ_2005_8_29.n3,30.74056,-98.23528,1,0.7209302325581395,0.57,0.09
KBNA_2005_8_29.n3,36.11889,-86.68917,2,0.6531007751937984,0.8433333333333333,0.07666666666666667
KBNO_2005_8_29.n3,43.595,-118.95639,3,0.7034883720930233,0.2,0.08
KBNW_2005_8_29.n3,42.05,-93.84999999999998,1,0.6837209302325582,0.65,0.0
KBOI_2005_8_29.n3,43.56667,-116.24056,3,0.802906976744186,0.08,0.06
KBOK_2005_8_29.n3,42.07444,-124.29,2,0.5591569767441861,0.9075,0.065
KBOS_2005_8_29.n3,42.36056,-71.01056,1,0.6738372093023256,0.71,0.08
KBPG_2005_8_29.n3,32.2,-101.51667000000002,0,0.7046511627906977,0.53,0.07333333333333333
KBPI_2005_8_29.n3,42.57889,-110.10306,3,0.6866279069767441,0.11,0.07
KBPK_2005_8_29.n3,36.37056,-92.47194,1,0.7209302325581395,0.59,0.07
KBPT_2005_8_29.n3,29.95083,-94.02083,0,0.7668604651162791,0.49,0.13
KBQK_2005_8_29.n3,31.25,-81.46667,2,0.7220930232558139,0.84,0.10666666666666666
KBRD_2005_8_29.n3,46.40472,-94.13083,1,0.6511627906976745,0.61,0.05
KBRL_2005_8_29.n3,40.77278,-91.12528,1,0.6866279069767441,0.74,0.05
KBRO_2005_8_29.n3,25.91417,-97.42306,1,0.7505813953488372,0.57,0.15
KBTL_2005_8_29.n3,42.3125,-85.24083,0,0.6918604651162791,0.45,0.07
KBTM_2005_8_29.n3,45.95472,-112.4975,3,0.7145348837209302,0.14,0.07
KBTP_2005_8_29.n3,40.78333,-79.95,0,0.7116279069767443,0.35666666666666663,0.02
KBTR_2005_8_29.n3,30.53722,-91.14694,1,0.7441860465116279,0.61,0.23
KBTV_2005_8_29.n3,44.46806,-73.15028,1,0.6622093023255814,0.74,0.1
KBUF_2005_8_29.n3,42.94083,-78.73583,0,0.7034883720930233,0.32,0.06
KBUR_2005_8_29.n3,34.19972,-118.36472,0,0.7325581395348837,0.36,0.1
KBUU_2005_8_29.n3,42.69056,-88.30472000000002,1,0.6662790697674419,0.61,0.05666666666666667
KBUY_2005_8_29.n3,36.04778,-79.47389,1,0.7145348837209302,0.59,0.07
KBVN_2005_8_29.n3,41.72833,-98.05556,1,0.6802325581395349,0.5733333333333334,0.03
KBVO_2005_8_29.n3,36.76833,-96.02611,0,0.738953488372093,0.53,0.0
KBVS_2005_8_29.n3,48.47083,-122.42082999999998,3,0.23255813953488372,0.0,0.1
KBVX_2005_8_29.n3,35.73333,-91.65000000000002,1,0.7255813953488371,0.6466666666666667,0.07666666666666667
KBWD_2005_8_29.n3,31.8,-98.95,1,0.7151162790697675,0.5933333333333334,0.08
KBWG_2005_8_29.n3,36.96444,-86.41944,2,0.6587209302325582,0.945,0.04
KBWI_2005_8_29.n3,39.16667,-76.68333,1,0.7093023255813954,0.72,0.06
KBWP_2005_8_29.n3,46.24389,-96.60722,1,0.6749999999999999,0.67,0.06
KBYG_2005_8_29.n3,44.38139,-106.71889,3,0.6982558139534883,0.24,0.03
KBYI_2005_8_29.n3,42.5425,-113.77139,3,0.7261627906976744,0.23,0.08
KBYNV_2005_8_29.n3,38.96075,-119.84686,3,0.7008720930232558,0.1675,0.0475
KBYY_2005_8_29.n3,28.97306,-95.86333,1,0.7674418604651163,0.62,0.08333333333333334
KBZN_2005_8_29.n3,45.78806,-111.16083,3,0.7261627906976744,0.2,0.03
KC09_2005_8_29.n3,41.42528,-88.41861,1,0.6872093023255814,0.59,0.01
KC75_2005_8_29.n3,41.01917,-89.38639,0,0.7151162790697675,0.54,0.01
KCAD_2005_8_29.n3,44.28333,-85.41667,0,0.6523255813953489,0.5333333333333333,0.1
KCAE_2005_8_29.n3,33.94194,-81.11806,0,0.7441860465116279,0.54,0.08
KCAG_2005_8_29.n3,40.49333,-107.52361,3,0.6918604651162791,0.14,0.03
KCAK_2005_8_29.n3,40.91806,-81.4425,0,0.7034883720930233,0.39,0.0
KCAO_2005_8_29.n3,36.44833,-103.15306,2,0.5936046511627907,0.84,0.05
KCAR_2005_8_29.n3,46.86722,-68.01333,1,0.6459302325581395,0.76,0.07
KCAV_2005_8_29.n3,42.75,-93.76667000000002,1,0.6802325581395349,0.6266666666666666,0.0
KCBF_2005_8_29.n3,41.26667,-95.76667000000002,2,0.6139534883720931,0.7766666666666667,0.07666666666666667
KCBG_2005_8_29.n3,45.56667000000001,-93.26667000000002,0,0.6732558139534883,0.5166666666666666,0.06666666666666667
KCBM_2005_8_29.n3,33.65,-88.45,1,0.7220930232558139,0.7,0.05
KCCO_2005_8_29.n3,33.31222,-84.77028,2,0.6906976744186046,0.9433333333333332,0.0
KCCU_2005_8_29.n3,39.46722,-106.15028,0,0.5302325581395348,0.33,0.016666666666666666
KCCY_2005_8_29.n3,43.06667000000001,-92.61667,1,0.6872093023255814,0.6133333333333334,0.0
KCDC_2005_8_29.n3,37.70667,-113.09667,3,0.7505813953488372,0.1,0.05
KCDD_2005_8_29.n3,48.26639,-92.48361,1,0.6139534883720931,0.6833333333333332,0.02
KCDJ_2005_8_29.n3,39.81667,-93.58333,1,0.6459302325581395,0.59,0.1
KCDR_2005_8_29.n3,42.8375,-103.09528,0,0.6802325581395349,0.42,0.07
KCDS_2005_8_29.n3,34.4275,-100.28333,0,0.7209302325581395,0.49,0.06
KCDW_2005_8_29.n3,40.87639,-74.28306,2,0.6569767441860465,0.94,0.0
KCEC_2005_8_29.n3,41.78028,-124.23667,2,0.5755813953488372,0.875,0.05
KCEF_2005_8_29.n3,42.2,-72.53333,2,0.6383720930232558,0.94,0.05
KCEU_2005_8_29.n3,34.67222,-82.88139,1,0.7261627906976744,0.61,0.0
KCEW_2005_8_29.n3,30.77222,-86.52,2,0.7145348837209302,0.79,0.08
KCEZ_2005_8_29.n3,37.30639,-108.62556,3,0.7145348837209302,0.14,0.08
KCFE_2005_8_29.n3,45.15889000000001,-93.84306,0,0.6767441860465115,0.48,0.07
KCFS_2005_8_29.n3,43.45861,-83.44528,0,0.7046511627906977,0.41333333333333333,0.08666666666666666
KCFV_2005_8_29.n3,37.09111,-95.56639,0,0.7558139534883721,0.45,0.03
KCFW1_2005_8_29.n3,48.9203,-121.9425,2,0.5406976744186046,0.93,0.01
KCGF_2005_8_29.n3,41.56667,-81.48333,0,0.7220930232558139,0.37,0.08
KCGI_2005_8_29.n3,37.22556,-89.57833,1,0.7261627906976744,0.7,0.06
KCHA_2005_8_29.n3,35.03333,-85.2,0,0.7441860465116279,0.54,0.07
KCHD_2005_8_29.n3,33.26917,-111.81111,3,0.8476744186046512,0.12,0.05
KCHK_2005_8_29.n3,35.09611,-97.96611,0,0.7430232558139535,0.55,0.05
KCHO_2005_8_29.n3,38.13833,-78.45583,1,0.6918604651162791,0.77,0.0
KCHS_2005_8_29.n3,32.89889,-80.04056,1,0.7261627906976744,0.72,0.07
KCID_2005_8_29.n3,41.88444,-91.71056,1,0.6738372093023256,0.58,0.06
KCIN_2005_8_29.n3,42.05,-94.78333000000002,1,0.6906976744186046,0.7,0.0
KCIR_2005_8_29.n3,37.06444,-89.21944,1,0.7116279069767443,0.7266666666666667,0.04333333333333333
KCIU_2005_8_29.n3,46.25,-84.46667,2,0.6000000000000001,0.77,0.05666666666666667
KCJR_2005_8_29.n3,38.52667,-77.85889,1,0.7186046511627907,0.7133333333333333,0.0
KCKB_2005_8_29.n3,39.3,-80.22472,1,0.7145348837209302,0.57,0.0
KCKC_2005_8_29.n3,47.838330000000006,-90.38306,1,0.5860465116279069,0.6166666666666667,0.07666666666666667
KCKN_2005_8_29.n3,47.85,-96.61667,1,0.6453488372093024,0.58,0.1
KCKV_2005_8_29.n3,36.62194,-87.415,2,0.6585271317829458,0.8833333333333333,0.04333333333333333
KCLE_2005_8_29.n3,41.405,-81.85278,0,0.7034883720930233,0.46,0.06
KCLI_2005_8_29.n3,44.61389,-88.73138999999999,1,0.6627906976744186,0.56,0.07
KCLK_2005_8_29.n3,35.53806,-98.92139000000002,0,0.7430232558139535,0.5,0.05666666666666667
KCLL_2005_8_29.n3,30.58222,-96.36167,0,0.7668604651162791,0.44,0.1
KCLM_2005_8_29.n3,48.12222,-123.50528,2,0.5755813953488372,0.94,0.03
KCLT_2005_8_29.n3,35.21333,-80.94861,0,0.7325581395348837,0.52,0.07
KCMA_2005_8_29.n3,34.21667,-119.08333,1,0.627906976744186,0.76,0.07
KCMH_2005_8_29.n3,39.995,-82.87639,0,0.7261627906976744,0.34,0.07
KCMI_2005_8_29.n3,40.03222,-88.27333,1,0.7093023255813954,0.56,0.0
KCMX_2005_8_29.n3,47.16833,-88.48889,1,0.6215116279069768,0.57,0.18
KCMY_2005_8_29.n3,43.95833,-90.73778,0,0.6802325581395349,0.5066666666666666,0.03666666666666667
KCNC_2005_8_29.n3,41.03333,-93.36667,1,0.7220930232558139,0.5733333333333334,0.0
KCNK_2005_8_29.n3,39.55139,-97.65056,0,0.7261627906976744,0.5,0.05
KCNM_2005_8_29.n3,32.3375,-104.26333,1,0.6738372093023256,0.69,0.0
KCNO_2005_8_29.n3,33.97556,-117.62361,0,0.7441860465116279,0.33,0.09
KCNU_2005_8_29.n3,37.67028,-95.48417,0,0.7261627906976744,0.53,0.05
KCNY_2005_8_29.n3,38.76,-109.74472,3,0.7441860465116279,0.14,0.05
KCOD_2005_8_29.n3,44.51667,-109.01667000000002,3,0.7186046511627907,0.14333333333333334,0.06
KCOE_2005_8_29.n3,47.76667,-116.81667,3,0.7220930232558139,0.19666666666666668,0.06333333333333332
KCOF_2005_8_29.n3,28.23333,-80.6,2,0.7220930232558139,0.79,0.08
KCON_2005_8_29.n3,43.19528,-71.50111,2,0.6343023255813953,0.9,0.0
KCOQ_2005_8_29.n3,46.70000000000001,-92.5,1,0.6104651162790697,0.7566666666666667,0.06
KCOS_2005_8_29.n3,38.81583,-104.71083,0,0.6395348837209303,0.32,0.16
KCOU_2005_8_29.n3,38.81694,-92.21833,0,0.6802325581395349,0.54,0.13
KCPC_2005_8_29.n3,34.27278,-78.715,2,0.7116279069767443,0.9066666666666667,0.0
KCPK_2005_8_29.n3,36.66556,-76.32056,2,0.7116279069767443,0.8066666666666668,0.05333333333333333
KCPR_2005_8_29.n3,42.8975,-106.47306,3,0.6866279069767441,0.27,0.05
KCPS_2005_8_29.n3,38.57083,-90.15611,1,0.7145348837209302,0.74,0.0
KCPT_2005_8_29.n3,32.35361,-97.43361,0,0.7534883720930231,0.46,0.12333333333333334
KCPW_2005_8_29.n3,37.45139,-106.80028,0,0.5337209302325582,0.47,0.06333333333333332
KCQB_2005_8_29.n3,35.72389,-96.82027999999998,1,0.7430232558139535,0.6033333333333334,0.01
KCQC_2005_8_29.n3,35.0,-105.66667,0,0.627906976744186,0.37,0.07
KCQM_2005_8_29.n3,47.821940000000005,-92.68944,1,0.6069767441860465,0.7433333333333333,0.04666666666666667
KCQT_2005_8_29.n3,34.01667,-118.28333,1,0.6686046511627907,0.6,0.05
KCQX_2005_8_29.n3,41.6875,-69.99333,2,0.6343023255813953,0.87,0.03
KCRE_2005_8_29.n3,33.81167,-78.72389,1,0.7093023255813954,0.77,0.06
KCRG_2005_8_29.n3,30.33611,-81.51472,1,0.7325581395348837,0.7,0.08
KCRP_2005_8_29.n3,27.77306,-97.51278,1,0.7616279069767442,0.58,0.15
KCRQ_2005_8_29.n3,33.13,-117.27583,1,0.6569767441860465,0.71,0.05
KCRS_2005_8_29.n3,32.03111,-96.39889,0,0.7505813953488372,0.47,0.07
KCRW_2005_8_29.n3,38.37944,-81.59139,1,0.7145348837209302,0.61,0.0
KCSG_2005_8_29.n3,32.51611,-84.94222,1,0.7441860465116279,0.61,0.12
KCSM_2005_8_29.n3,35.35667,-99.20361,0,0.7325581395348837,0.46,0.07
KCSV_2005_8_29.n3,35.95139,-85.085,1,0.6866279069767441,0.74,0.0
KCTB_2005_8_29.n3,48.60833,-112.37611,3,0.7145348837209302,0.15,0.09
KCTY_2005_8_29.n3,29.55,-83.10528,2,0.6802325581395349,0.89,0.08
KCTZ_2005_8_29.n3,34.97556,-78.36472,0,0.7534883720930231,0.48,0.05
KCUB_2005_8_29.n3,33.97083,-80.99444,0,0.7441860465116279,0.54,0.0
KCUH_2005_8_29.n3,35.94972,-96.77278,0,0.7534883720930231,0.49,0.016666666666666666
KCUL_2005_8_29.n3,38.08944,-88.12306,1,0.708139534883721,0.7166666666666667,0.016666666666666666
KCUT_2005_8_29.n3,43.73306,-103.6175,3,0.6511627906976745,0.28,0.08
KCVG_2005_8_29.n3,39.04306,-84.67167,1,0.7093023255813954,0.6,0.13
KCVN_2005_8_29.n3,34.43333,-103.08333,1,0.6802325581395349,0.5633333333333334,0.05333333333333333
KCVO_2005_8_29.n3,44.5,-123.28333000000002,1,0.627906976744186,0.5733333333333334,0.19
KCVX_2005_8_29.n3,45.30472,-85.27472,1,0.6627906976744186,0.57,0.07333333333333333
KCWA_2005_8_29.n3,44.78333,-89.66667,0,0.6488372093023256,0.5,0.06
KCWI_2005_8_29.n3,41.83333,-90.33333,1,0.6697674418604651,0.6633333333333333,0.05333333333333333
KCXO_2005_8_29.n3,30.35667,-95.41389,1,0.7558139534883721,0.56,0.09
KCXY_2005_8_29.n3,40.21722,-76.85139,1,0.7034883720930233,0.62,0.0
KCYS_2005_8_29.n3,41.15778,-104.80694,3,0.6738372093023256,0.2,0.09
KCZZ_2005_8_29.n3,32.62611,-116.46833,3,0.7668604651162791,0.21,0.12
KD07_2005_8_29.n3,45.03194,-102.01917,3,0.7093023255813954,0.26,0.0
KDAB_2005_8_29.n3,29.17722,-81.06,1,0.7261627906976744,0.7,0.05
KDAG_2005_8_29.n3,34.85361,-116.78667,3,0.8436046511627907,0.07,0.17
KDAL_2005_8_29.n3,32.8525,-96.85556,0,0.7616279069767442,0.41,0.08
KDAN_2005_8_29.n3,36.57278,-79.33611,1,0.7209302325581395,0.57,0.03
KDAW_2005_8_29.n3,43.27806,-70.92222,2,0.6459302325581395,0.84,0.0
KDAY_2005_8_29.n3,39.90611,-84.21861,0,0.7093023255813954,0.37,0.07
KDBN_2005_8_29.n3,32.56444,-82.985,2,0.7325581395348837,0.795,0.115
KDBQ_2005_8_29.n3,42.39778,-90.70361,1,0.6622093023255814,0.6,0.0
KDCA_2005_8_29.n3,38.84833,-77.03417,1,0.7209302325581395,0.59,0.09
KDCU_2005_8_29.n3,34.65806,-86.94333,1,0.7089147286821705,0.7566666666666667,0.04333333333333333
KDDC_2005_8_29.n3,37.77278,-99.96972,0,0.6918604651162791,0.5,0.07
KDDH_2005_8_29.n3,42.89,-73.24639,2,0.6459302325581395,0.81,0.07
KDEC_2005_8_29.n3,39.83444,-88.86556,1,0.7093023255813954,0.56,0.06
KDEH_2005_8_29.n3,43.28333,-91.73332999999998,1,0.6837209302325582,0.5733333333333334,0.0
KDEN_2005_8_29.n3,39.83278,-104.6575,3,0.7145348837209302,0.12,0.05
KDEQ_2005_8_29.n3,34.04694,-94.39943999999998,1,0.7304263565891472,0.6333333333333333,0.05666666666666667
KDET_2005_8_29.n3,42.40917,-83.01,0,0.7325581395348837,0.33,0.12
KDEW_2005_8_29.n3,47.97417,-117.42833,3,0.7093023255813954,0.2,0.07
KDFI_2005_8_29.n3,41.33639,-84.42944,0,0.7325581395348837,0.31,0.05
KDFW_2005_8_29.n3,32.89694,-97.02194,0,0.7558139534883721,0.45,0.08
KDGS_2005_8_29.n3,43.7305,-111.1125,3,0.7011627906976744,0.16,0.02
KDGW_2005_8_29.n3,42.79417,-105.38194,3,0.7145348837209302,0.13,0.06
KDHN_2005_8_29.n3,31.32139,-85.44972,2,0.6866279069767441,0.87,0.08
KDHT_2005_8_29.n3,36.02333,-102.54722,1,0.636046511627907,0.6679999999999999,0.106
KDIK_2005_8_29.n3,46.79722,-102.80194,0,0.6802325581395349,0.32,0.09
KDKB_2005_8_29.n3,41.93194,-88.70833,1,0.6627906976744186,0.69,0.05
KDKK_2005_8_29.n3,42.49306,-79.27583,0,0.6982558139534883,0.54,0.0
KDKR_2005_8_29.n3,31.30694,-95.40361,1,0.7430232558139535,0.5766666666666667,0.08666666666666666
KDLF_2005_8_29.n3,29.11667,-100.46667,0,0.7639534883720931,0.36,0.06
KDLH_2005_8_29.n3,46.84278,-92.22611,1,0.6162790697674418,0.65,0.1
KDLL_2005_8_29.n3,43.52194,-89.77083,1,0.6593023255813953,0.57,0.04333333333333333
KDLN_2005_8_29.n3,45.2575,-112.55444,3,0.7209302325581395,0.15,0.07
KDLS_2005_8_29.n3,45.61861,-121.16722,0,0.6982558139534883,0.37,0.25
KDMA_2005_8_29.n3,32.16667,-110.88333,3,0.7953488372093024,0.15,0.07
KDMN_2005_8_29.n3,32.26222,-107.72056,3,0.7668604651162791,0.19,0.05
KDMO_2005_8_29.n3,38.71222,-93.17444,0,0.6866279069767441,0.54,0.13
KDNK_2005_8_29.n3,31.16667,-93.0,1,0.7505813953488372,0.57,0.12
KDNL_2005_8_29.n3,33.46694,-82.03861,0,0.7441860465116279,0.52,0.08
KDNM5_2005_8_29.n3,47.9411,-94.4642,1,0.627906976744186,0.6,0.04
KDNN_2005_8_29.n3,34.72167,-84.86917,0,0.7430232558139535,0.55,0.08333333333333334
KDNS_2005_8_29.n3,41.98333,-95.38333,1,0.6802325581395349,0.57,0.02
KDNV_2005_8_29.n3,40.19944,-87.59556000000002,1,0.6906976744186046,0.6,0.03666666666666667
KDOV_2005_8_29.n3,39.13333,-75.46667,2,0.6802325581395349,0.79,0.0
KDPA_2005_8_29.n3,41.89639,-88.25111,0,0.6738372093023256,0.54,0.07
KDPL_2005_8_29.n3,35.0,-77.98167,1,0.7151162790697675,0.7133333333333333,0.04666666666666667
KDQH_2005_8_29.n3,31.47667,-82.86028,1,0.75,0.64,0.07666666666666667
KDRA_2005_8_29.n3,36.62056,-116.02778,3,0.802906976744186,0.05,0.13
KDRI_2005_8_29.n3,30.83167,-93.33972,1,0.7395348837209302,0.5766666666666667,0.10666666666666666
KDRO_2005_8_29.n3,37.14306,-107.75972,3,0.6459302325581395,0.28,0.13
KDRT_2005_8_29.n3,29.37472,-100.92361,0,0.7616279069767442,0.4,0.07
KDSM_2005_8_29.n3,41.53778,-93.66611,0,0.7034883720930233,0.47,0.05
KDSV_2005_8_29.n3,42.56944,-77.71444,0,0.7034883720930233,0.47,0.0
KDTL_2005_8_29.n3,46.83333,-95.88333,1,0.641860465116279,0.63,0.03666666666666667
KDTN_2005_8_29.n3,32.5425,-93.74472,1,0.7325581395348837,0.61,0.05
KDTO_2005_8_29.n3,33.20611,-97.19889,0,0.7505813953488372,0.47,0.08
KDTS_2005_8_29.n3,30.39333,-86.4675,1,0.7325581395348837,0.67,0.16
KDTW_2005_8_29.n3,42.23139,-83.33083,0,0.7261627906976744,0.37,0.09
KDUA_2005_8_29.n3,33.94222,-96.39443999999999,1,0.7220930232558139,0.66,0.03666666666666667
KDUC_2005_8_29.n3,34.47083,-97.96,1,0.7220930232558139,0.56,0.01
KDUG_2005_8_29.n3,31.46917,-109.60361,0,0.7069767441860465,0.41,0.065
KDUH_2005_8_29.n3,41.73583,-83.65528,0,0.7255813953488371,0.3433333333333334,0.05333333333333333
KDUJ_2005_8_29.n3,41.18333,-78.9,0,0.6802325581395349,0.5,0.03
KDUX_2005_8_29.n3,35.85778,-102.01306,1,0.6558139534883721,0.5566666666666666,0.14666666666666667
KDVL_2005_8_29.n3,48.11667,-98.91667,0,0.6697674418604651,0.47,0.09333333333333334
KDVP_2005_8_29.n3,43.98667,-95.78249999999998,0,0.6767441860465115,0.5166666666666666,0.05666666666666667
KDVT_2005_8_29.n3,33.69028,-112.06556,3,0.8436046511627907,0.1,0.1
KDWH_2005_8_29.n3,30.0675,-95.55611,0,0.7616279069767442,0.54,0.07
KDXX_2005_8_29.n3,44.98611,-96.17778,0,0.6802325581395349,0.5333333333333333,0.05666666666666667
KDYL_2005_8_29.n3,40.33,-75.1225,2,0.6738372093023256,0.79,0.03
KDYR_2005_8_29.n3,36.0,-89.40000000000002,1,0.6906976744186046,0.74,0.06666666666666667
KDYS_2005_8_29.n3,32.42,-99.85694,0,0.7325581395348837,0.43,0.07
KDYT_2005_8_29.n3,46.72194,-92.04333000000001,1,0.6593023255813953,0.74,0.12666666666666665
KE38_2005_8_29.n3,30.38417,-103.68333,1,0.6523255813953489,0.7533333333333333,0.04333333333333333
KEAR_2005_8_29.n3,40.73333,-99.0,1,0.6837209302325582,0.5666666666666667,0.1
KEAT_2005_8_29.n3,47.39889,-120.20694,3,0.7261627906976744,0.27,0.12
KEAU_2005_8_29.n3,44.86528,-91.485,0,0.6686046511627907,0.52,0.07
KEBS_2005_8_29.n3,42.43333,-93.86667,1,0.6941860465116279,0.5666666666666667,0.0
KECG_2005_8_29.n3,36.26306,-76.18278,1,0.7034883720930233,0.72,0.1
KECU_2005_8_29.n3,29.94667,-100.17361,0,0.7325581395348837,0.49,0.06
KEDE_2005_8_29.n3,36.02778,-76.56722,1,0.7290697674418604,0.72,0.07
KEDW_2005_8_29.n3,34.91667,-117.9,3,0.7953488372093024,0.11,0.12
KEED_2005_8_29.n3,34.76611,-114.62333,3,0.877906976744186,0.07,0.12
KEEN_2005_8_29.n3,42.9,-72.26667,2,0.6313953488372094,0.8633333333333333,0.0
KEEO3_2005_8_29.n3,44.6661,-118.9219,3,0.7383720930232558,0.07,0.05
KEEO_2005_8_29.n3,40.04222,-107.88972,3,0.6918604651162791,0.2,0.03
KEET_2005_8_29.n3,33.17833,-86.78167,1,0.7209302325581395,0.72,0.03
KEFD_2005_8_29.n3,29.6,-95.16667,1,0.7534883720930232,0.67,0.13
KEFT_2005_8_29.n3,42.615,-89.59083,1,0.6732558139534883,0.5733333333333334,0.03
KEGE_2005_8_29.n3,39.65,-106.91667,3,0.6872093023255814,0.2,0.08666666666666666
KEGV_2005_8_29.n3,45.93167,-89.26916999999999,1,0.6104651162790697,0.6666666666666667,0.07333333333333333
KEHA_2005_8_29.n3,37.0,-101.88333,0,0.696124031007752,0.4066666666666666,0.05
KEHO_2005_8_29.n3,35.25,-81.6,0,0.75,0.5,0.04666666666666667
KEHR_2005_8_29.n3,37.81667,-87.68333,1,0.7220930232558139,0.62,0.0
KEKM_2005_8_29.n3,41.71667,-86.0,0,0.7116279069767443,0.51,0.06
KEKN_2005_8_29.n3,38.88528,-79.85278,1,0.6982558139534883,0.62,0.03
KEKO_2005_8_29.n3,40.825,-115.79167,3,0.7261627906976744,0.11,0.06
KELA2_2005_8_29.n3,67.9297,-162.2958,2,0.5232558139534884,0.88,0.12
KELC1_2005_8_29.n3,38.9119,-122.7064,3,0.7325581395348837,0.28,0.13
KELD_2005_8_29.n3,33.22083,-92.81333,1,0.7145348837209302,0.72,0.05
KELI1_2005_8_29.n3,46.6667,-115.1667,0,0.6918604651162791,0.33,0.0
KELM_2005_8_29.n3,42.15639,-76.90278,1,0.6866279069767441,0.62,0.07
KELN_2005_8_29.n3,47.03361,-120.52917,0,0.6918604651162791,0.39,0.26
KELO_2005_8_29.n3,47.81667000000001,-91.83333,1,0.6069767441860465,0.68,0.08333333333333334
KELP_2005_8_29.n3,31.81111,-106.37583,0,0.6906976744186046,0.43,0.185
KELY_2005_8_29.n3,39.295,-114.84528,3,0.6918604651162791,0.1,0.08
KELZ_2005_8_29.n3,42.1075,-77.98444,0,0.6738372093023256,0.48,0.05
KEMP_2005_8_29.n3,38.32889,-96.19389,1,0.7034883720930233,0.67,0.06
KEMV_2005_8_29.n3,36.68694,-77.48278,0,0.736046511627907,0.48,0.07333333333333333
KENF1_2005_8_29.n3,27.963,-81.05,2,0.6962209302325582,0.8325,0.0225
KENL_2005_8_29.n3,38.51472,-89.09222,1,0.7151162790697675,0.73,0.0
KENV_2005_8_29.n3,40.73333,-114.03333000000002,3,0.7534883720930231,0.11,0.07333333333333333
KENW_2005_8_29.n3,42.595,-87.93806,1,0.6569767441860465,0.69,0.07
KEOK_2005_8_29.n3,40.46667,-91.43333,2,0.6837209302325582,0.79,0.0
